filename,width,height,class,xmin,ymin,xmax,ymax
GOPR6680_JPG.rf.35b7c3d43076ea4457881cfdd068b081.jpg,640,480,occupied,375,89,415,140
GOPR6680_JPG.rf.35b7c3d43076ea4457881cfdd068b081.jpg,640,480,free,474,97,497,134
GOPR6680_JPG.rf.35b7c3d43076ea4457881cfdd068b081.jpg,640,480,occupied,413,97,454,135
GOPR6680_JPG.rf.35b7c3d43076ea4457881cfdd068b081.jpg,640,480,free,450,102,469,133
GOPR6680_JPG.rf.35b7c3d43076ea4457881cfdd068b081.jpg,640,480,occupied,324,106,372,154
GOPR6680_JPG.rf.35b7c3d43076ea4457881cfdd068b081.jpg,640,480,free,364,112,396,153
GOPR6680_JPG.rf.35b7c3d43076ea4457881cfdd068b081.jpg,640,480,occupied,277,108,324,166
GOPR6680_JPG.rf.35b7c3d43076ea4457881cfdd068b081.jpg,640,480,occupied,232,126,279,177
GOPR6774_JPG.rf.27a08350db28bacaf5ae1d6c6b9db9b7.jpg,640,480,free,177,141,226,186
GOPR6774_JPG.rf.27a08350db28bacaf5ae1d6c6b9db9b7.jpg,640,480,free,310,149,369,187
GOPR6774_JPG.rf.27a08350db28bacaf5ae1d6c6b9db9b7.jpg,640,480,occupied,253,143,331,208
GOPR6774_JPG.rf.27a08350db28bacaf5ae1d6c6b9db9b7.jpg,640,480,occupied,133,150,179,200
GOPR6774_JPG.rf.27a08350db28bacaf5ae1d6c6b9db9b7.jpg,640,480,free,93,171,141,224
GOPR6774_JPG.rf.27a08350db28bacaf5ae1d6c6b9db9b7.jpg,640,480,free,224,180,291,234
GOPR6774_JPG.rf.27a08350db28bacaf5ae1d6c6b9db9b7.jpg,640,480,occupied,50,186,93,254
GOPR6774_JPG.rf.27a08350db28bacaf5ae1d6c6b9db9b7.jpg,640,480,occupied,170,198,244,269
GOPR6774_JPG.rf.27a08350db28bacaf5ae1d6c6b9db9b7.jpg,640,480,occupied,515,227,607,276
GOPR6774_JPG.rf.27a08350db28bacaf5ae1d6c6b9db9b7.jpg,640,480,occupied,110,214,177,313
GOPR6774_JPG.rf.27a08350db28bacaf5ae1d6c6b9db9b7.jpg,640,480,free,20,243,49,288
GOPR6774_JPG.rf.27a08350db28bacaf5ae1d6c6b9db9b7.jpg,640,480,free,72,267,132,362
GOPR6774_JPG.rf.27a08350db28bacaf5ae1d6c6b9db9b7.jpg,640,480,occupied,457,275,555,368
GOPR6774_JPG.rf.27a08350db28bacaf5ae1d6c6b9db9b7.jpg,640,480,free,17,292,77,392
GOPR6774_JPG.rf.27a08350db28bacaf5ae1d6c6b9db9b7.jpg,640,480,free,428,352,527,429
GOPR6774_JPG.rf.27a08350db28bacaf5ae1d6c6b9db9b7.jpg,640,480,occupied,357,394,447,463
GOPR6774_JPG.rf.27a08350db28bacaf5ae1d6c6b9db9b7.jpg,640,480,free,277,106,319,133
GOPR6774_JPG.rf.27a08350db28bacaf5ae1d6c6b9db9b7.jpg,640,480,free,238,114,290,145
GOPR6774_JPG.rf.27a08350db28bacaf5ae1d6c6b9db9b7.jpg,640,480,occupied,334,117,407,161
GOPR6774_JPG.rf.27a08350db28bacaf5ae1d6c6b9db9b7.jpg,640,480,free,218,120,253,162
GOPR6774_JPG.rf.27a08350db28bacaf5ae1d6c6b9db9b7.jpg,640,480,free,389,126,419,157
GOPR6588_JPG.rf.3836d70cc8fef932b8e165b0ef22886a.jpg,640,480,occupied,318,141,379,192
GOPR6588_JPG.rf.3836d70cc8fef932b8e165b0ef22886a.jpg,640,480,free,80,157,114,185
GOPR6588_JPG.rf.3836d70cc8fef932b8e165b0ef22886a.jpg,640,480,occupied,86,170,149,212
GOPR6588_JPG.rf.3836d70cc8fef932b8e165b0ef22886a.jpg,640,480,free,357,171,397,214
GOPR6588_JPG.rf.3836d70cc8fef932b8e165b0ef22886a.jpg,640,480,occupied,387,183,451,240
GOPR6588_JPG.rf.3836d70cc8fef932b8e165b0ef22886a.jpg,640,480,free,112,198,182,239
GOPR6588_JPG.rf.3836d70cc8fef932b8e165b0ef22886a.jpg,640,480,free,445,214,493,261
GOPR6588_JPG.rf.3836d70cc8fef932b8e165b0ef22886a.jpg,640,480,free,116,230,185,261
GOPR6588_JPG.rf.3836d70cc8fef932b8e165b0ef22886a.jpg,640,480,occupied,499,222,547,301
GOPR6588_JPG.rf.3836d70cc8fef932b8e165b0ef22886a.jpg,640,480,free,131,251,215,305
GOPR6588_JPG.rf.3836d70cc8fef932b8e165b0ef22886a.jpg,640,480,free,540,264,586,318
GOPR6588_JPG.rf.3836d70cc8fef932b8e165b0ef22886a.jpg,640,480,free,169,276,240,342
GOPR6588_JPG.rf.3836d70cc8fef932b8e165b0ef22886a.jpg,640,480,occupied,581,275,639,345
GOPR6588_JPG.rf.3836d70cc8fef932b8e165b0ef22886a.jpg,640,480,occupied,190,298,282,430
GOPR6588_JPG.rf.3836d70cc8fef932b8e165b0ef22886a.jpg,640,480,free,293,347,373,446
GOPR6588_JPG.rf.3836d70cc8fef932b8e165b0ef22886a.jpg,640,480,occupied,392,391,467,471
GOPR6588_JPG.rf.3836d70cc8fef932b8e165b0ef22886a.jpg,640,480,occupied,223,95,278,132
GOPR6588_JPG.rf.3836d70cc8fef932b8e165b0ef22886a.jpg,640,480,occupied,250,120,298,151
GOPR6588_JPG.rf.3836d70cc8fef932b8e165b0ef22886a.jpg,640,480,free,264,133,300,155
GOPR6588_JPG.rf.3836d70cc8fef932b8e165b0ef22886a.jpg,640,480,occupied,274,141,334,175
GOPR6698_JPG.rf.3844185dd62834b69005449334b5ed16.jpg,640,480,occupied,583,135,619,203
GOPR6698_JPG.rf.3844185dd62834b69005449334b5ed16.jpg,640,480,free,207,158,248,201
GOPR6698_JPG.rf.3844185dd62834b69005449334b5ed16.jpg,640,480,occupied,65,157,156,236
GOPR6698_JPG.rf.3844185dd62834b69005449334b5ed16.jpg,640,480,occupied,248,163,336,233
GOPR6698_JPG.rf.3844185dd62834b69005449334b5ed16.jpg,640,480,free,312,224,381,284
GOPR6698_JPG.rf.3844185dd62834b69005449334b5ed16.jpg,640,480,occupied,89,213,188,303
GOPR6698_JPG.rf.3844185dd62834b69005449334b5ed16.jpg,640,480,free,149,274,224,333
GOPR6698_JPG.rf.3844185dd62834b69005449334b5ed16.jpg,640,480,free,377,274,440,349
GOPR6698_JPG.rf.3844185dd62834b69005449334b5ed16.jpg,640,480,occupied,440,277,534,416
GOPR6698_JPG.rf.3844185dd62834b69005449334b5ed16.jpg,640,480,free,192,338,278,403
GOPR6698_JPG.rf.3844185dd62834b69005449334b5ed16.jpg,640,480,free,567,377,603,419
GOPR6698_JPG.rf.3844185dd62834b69005449334b5ed16.jpg,640,480,free,283,376,359,453
GOPR6698_JPG.rf.3844185dd62834b69005449334b5ed16.jpg,640,480,free,499,387,559,441
GOPR6698_JPG.rf.3844185dd62834b69005449334b5ed16.jpg,640,480,free,373,415,445,479
GOPR6698_JPG.rf.3844185dd62834b69005449334b5ed16.jpg,640,480,free,594,426,636,472
GOPR6698_JPG.rf.3844185dd62834b69005449334b5ed16.jpg,640,480,free,393,44,427,78
GOPR6698_JPG.rf.3844185dd62834b69005449334b5ed16.jpg,640,480,occupied,438,57,475,98
GOPR6698_JPG.rf.3844185dd62834b69005449334b5ed16.jpg,640,480,occupied,469,80,509,121
GOPR6698_JPG.rf.3844185dd62834b69005449334b5ed16.jpg,640,480,free,503,107,542,146
GOPR6698_JPG.rf.3844185dd62834b69005449334b5ed16.jpg,640,480,free,179,119,226,161
GOPR6698_JPG.rf.3844185dd62834b69005449334b5ed16.jpg,640,480,occupied,547,113,580,176
GOPR6798_JPG.rf.3620688566acd8549a1c0457a572d604.jpg,640,480,free,464,145,511,186
GOPR6798_JPG.rf.3620688566acd8549a1c0457a572d604.jpg,640,480,free,430,145,464,199
GOPR6798_JPG.rf.3620688566acd8549a1c0457a572d604.jpg,640,480,occupied,377,139,427,208
GOPR6798_JPG.rf.3620688566acd8549a1c0457a572d604.jpg,640,480,occupied,226,158,275,218
GOPR6798_JPG.rf.3620688566acd8549a1c0457a572d604.jpg,640,480,free,174,178,211,224
GOPR6798_JPG.rf.3620688566acd8549a1c0457a572d604.jpg,640,480,free,120,187,156,242
GOPR6798_JPG.rf.3620688566acd8549a1c0457a572d604.jpg,640,480,free,509,209,561,286
GOPR6798_JPG.rf.3620688566acd8549a1c0457a572d604.jpg,640,480,free,460,218,510,296
GOPR6798_JPG.rf.3620688566acd8549a1c0457a572d604.jpg,640,480,occupied,405,210,476,309
GOPR6798_JPG.rf.3620688566acd8549a1c0457a572d604.jpg,640,480,free,336,239,400,334
GOPR6798_JPG.rf.3620688566acd8549a1c0457a572d604.jpg,640,480,occupied,268,237,346,359
GOPR6798_JPG.rf.3620688566acd8549a1c0457a572d604.jpg,640,480,occupied,189,250,258,361
GOPR6798_JPG.rf.3620688566acd8549a1c0457a572d604.jpg,640,480,free,115,278,188,387
GOPR6798_JPG.rf.3620688566acd8549a1c0457a572d604.jpg,640,480,occupied,29,277,110,401
GOPR6798_JPG.rf.3620688566acd8549a1c0457a572d604.jpg,640,480,occupied,383,85,419,111
GOPR6798_JPG.rf.3620688566acd8549a1c0457a572d604.jpg,640,480,occupied,278,84,311,119
GOPR6798_JPG.rf.3620688566acd8549a1c0457a572d604.jpg,640,480,occupied,329,88,362,114
GOPR6798_JPG.rf.3620688566acd8549a1c0457a572d604.jpg,640,480,occupied,241,95,270,125
GOPR6798_JPG.rf.3620688566acd8549a1c0457a572d604.jpg,640,480,occupied,197,100,226,131
GOPR6798_JPG.rf.3620688566acd8549a1c0457a572d604.jpg,640,480,free,160,116,186,136
GOPR6734_JPG.rf.3a0f0cc6d7eb9a0674a2528f7a39b72e.jpg,640,480,free,378,142,408,181
GOPR6734_JPG.rf.3a0f0cc6d7eb9a0674a2528f7a39b72e.jpg,640,480,occupied,74,138,129,186
GOPR6734_JPG.rf.3a0f0cc6d7eb9a0674a2528f7a39b72e.jpg,640,480,free,419,153,448,198
GOPR6734_JPG.rf.3a0f0cc6d7eb9a0674a2528f7a39b72e.jpg,640,480,free,104,164,142,199
GOPR6734_JPG.rf.3a0f0cc6d7eb9a0674a2528f7a39b72e.jpg,640,480,free,461,160,499,214
GOPR6734_JPG.rf.3a0f0cc6d7eb9a0674a2528f7a39b72e.jpg,640,480,occupied,121,170,175,225
GOPR6734_JPG.rf.3a0f0cc6d7eb9a0674a2528f7a39b72e.jpg,640,480,free,507,182,534,231
GOPR6734_JPG.rf.3a0f0cc6d7eb9a0674a2528f7a39b72e.jpg,640,480,occupied,150,185,221,250
GOPR6734_JPG.rf.3a0f0cc6d7eb9a0674a2528f7a39b72e.jpg,640,480,free,196,209,258,290
GOPR6734_JPG.rf.3a0f0cc6d7eb9a0674a2528f7a39b72e.jpg,640,480,occupied,236,230,360,337
GOPR6734_JPG.rf.3a0f0cc6d7eb9a0674a2528f7a39b72e.jpg,640,480,occupied,336,266,430,389
GOPR6734_JPG.rf.3a0f0cc6d7eb9a0674a2528f7a39b72e.jpg,640,480,free,437,327,501,445
GOPR6734_JPG.rf.3a0f0cc6d7eb9a0674a2528f7a39b72e.jpg,640,480,free,271,83,285,101
GOPR6734_JPG.rf.3a0f0cc6d7eb9a0674a2528f7a39b72e.jpg,640,480,free,282,87,301,105
GOPR6734_JPG.rf.3a0f0cc6d7eb9a0674a2528f7a39b72e.jpg,640,480,free,297,91,313,105
GOPR6734_JPG.rf.3a0f0cc6d7eb9a0674a2528f7a39b72e.jpg,640,480,free,312,93,330,111
GOPR6734_JPG.rf.3a0f0cc6d7eb9a0674a2528f7a39b72e.jpg,640,480,free,335,94,353,112
GOPR6734_JPG.rf.3a0f0cc6d7eb9a0674a2528f7a39b72e.jpg,640,480,free,354,95,379,122
GOPR6734_JPG.rf.3a0f0cc6d7eb9a0674a2528f7a39b72e.jpg,640,480,free,237,102,257,131
GOPR6734_JPG.rf.3a0f0cc6d7eb9a0674a2528f7a39b72e.jpg,640,480,free,382,107,411,129
GOPR6734_JPG.rf.3a0f0cc6d7eb9a0674a2528f7a39b72e.jpg,640,480,free,285,113,308,142
GOPR6734_JPG.rf.3a0f0cc6d7eb9a0674a2528f7a39b72e.jpg,640,480,free,260,115,279,139
GOPR6734_JPG.rf.3a0f0cc6d7eb9a0674a2528f7a39b72e.jpg,640,480,free,413,117,440,141
GOPR6734_JPG.rf.3a0f0cc6d7eb9a0674a2528f7a39b72e.jpg,640,480,free,445,125,479,152
GOPR6734_JPG.rf.3a0f0cc6d7eb9a0674a2528f7a39b72e.jpg,640,480,free,313,119,336,159
GOPR6734_JPG.rf.3a0f0cc6d7eb9a0674a2528f7a39b72e.jpg,640,480,free,477,125,501,163
GOPR6734_JPG.rf.3a0f0cc6d7eb9a0674a2528f7a39b72e.jpg,640,480,free,346,131,370,163
GOPR6734_JPG.rf.3a0f0cc6d7eb9a0674a2528f7a39b72e.jpg,640,480,occupied,503,128,541,180
GOPR6721_JPG.rf.21637ad04ea7d1f4f0534a880992150a.jpg,640,480,free,244,143,297,219
GOPR6721_JPG.rf.21637ad04ea7d1f4f0534a880992150a.jpg,640,480,free,56,167,96,195
GOPR6721_JPG.rf.21637ad04ea7d1f4f0534a880992150a.jpg,640,480,free,297,168,354,239
GOPR6721_JPG.rf.21637ad04ea7d1f4f0534a880992150a.jpg,640,480,free,25,193,61,226
GOPR6721_JPG.rf.21637ad04ea7d1f4f0534a880992150a.jpg,640,480,occupied,428,169,504,300
GOPR6721_JPG.rf.21637ad04ea7d1f4f0534a880992150a.jpg,640,480,free,371,186,420,284
GOPR6721_JPG.rf.21637ad04ea7d1f4f0534a880992150a.jpg,640,480,free,0,226,29,259
GOPR6721_JPG.rf.21637ad04ea7d1f4f0534a880992150a.jpg,640,480,occupied,508,199,573,326
GOPR6721_JPG.rf.21637ad04ea7d1f4f0534a880992150a.jpg,640,480,free,154,233,235,301
GOPR6721_JPG.rf.21637ad04ea7d1f4f0534a880992150a.jpg,640,480,occupied,568,222,632,345
GOPR6721_JPG.rf.21637ad04ea7d1f4f0534a880992150a.jpg,640,480,free,216,269,306,354
GOPR6721_JPG.rf.21637ad04ea7d1f4f0534a880992150a.jpg,640,480,free,298,315,366,417
GOPR6721_JPG.rf.21637ad04ea7d1f4f0534a880992150a.jpg,640,480,free,386,334,454,448
GOPR6721_JPG.rf.21637ad04ea7d1f4f0534a880992150a.jpg,640,480,free,557,357,614,444
GOPR6721_JPG.rf.21637ad04ea7d1f4f0534a880992150a.jpg,640,480,free,477,349,543,453
GOPR6721_JPG.rf.21637ad04ea7d1f4f0534a880992150a.jpg,640,480,occupied,252,47,281,71
GOPR6721_JPG.rf.21637ad04ea7d1f4f0534a880992150a.jpg,640,480,occupied,287,50,330,81
GOPR6721_JPG.rf.21637ad04ea7d1f4f0534a880992150a.jpg,640,480,occupied,393,52,428,93
GOPR6721_JPG.rf.21637ad04ea7d1f4f0534a880992150a.jpg,640,480,free,357,63,387,93
GOPR6721_JPG.rf.21637ad04ea7d1f4f0534a880992150a.jpg,640,480,free,192,71,231,89
GOPR6721_JPG.rf.21637ad04ea7d1f4f0534a880992150a.jpg,640,480,free,167,80,206,102
GOPR6721_JPG.rf.21637ad04ea7d1f4f0534a880992150a.jpg,640,480,free,435,78,463,115
GOPR6721_JPG.rf.21637ad04ea7d1f4f0534a880992150a.jpg,640,480,occupied,471,74,502,122
GOPR6721_JPG.rf.21637ad04ea7d1f4f0534a880992150a.jpg,640,480,free,146,100,185,121
GOPR6721_JPG.rf.21637ad04ea7d1f4f0534a880992150a.jpg,640,480,occupied,508,90,545,137
GOPR6721_JPG.rf.21637ad04ea7d1f4f0534a880992150a.jpg,640,480,occupied,549,102,590,153
GOPR6721_JPG.rf.21637ad04ea7d1f4f0534a880992150a.jpg,640,480,free,124,123,170,143
GOPR6721_JPG.rf.21637ad04ea7d1f4f0534a880992150a.jpg,640,480,occupied,76,129,123,164
GOPR6721_JPG.rf.21637ad04ea7d1f4f0534a880992150a.jpg,640,480,occupied,597,125,639,179
GOPR6601_JPG.rf.4b17ca840f57d1473f132b216516fa22.jpg,640,480,occupied,321,150,391,197
GOPR6601_JPG.rf.4b17ca840f57d1473f132b216516fa22.jpg,640,480,occupied,474,154,519,192
GOPR6601_JPG.rf.4b17ca840f57d1473f132b216516fa22.jpg,640,480,occupied,90,159,127,193
GOPR6601_JPG.rf.4b17ca840f57d1473f132b216516fa22.jpg,640,480,occupied,288,162,351,222
GOPR6601_JPG.rf.4b17ca840f57d1473f132b216516fa22.jpg,640,480,occupied,442,185,530,235
GOPR6601_JPG.rf.4b17ca840f57d1473f132b216516fa22.jpg,640,480,occupied,254,192,322,266
GOPR6601_JPG.rf.4b17ca840f57d1473f132b216516fa22.jpg,640,480,free,430,217,495,258
GOPR6601_JPG.rf.4b17ca840f57d1473f132b216516fa22.jpg,640,480,occupied,188,211,262,290
GOPR6601_JPG.rf.4b17ca840f57d1473f132b216516fa22.jpg,640,480,occupied,393,235,480,300
GOPR6601_JPG.rf.4b17ca840f57d1473f132b216516fa22.jpg,640,480,occupied,126,247,209,347
GOPR6601_JPG.rf.4b17ca840f57d1473f132b216516fa22.jpg,640,480,occupied,340,274,442,380
GOPR6601_JPG.rf.4b17ca840f57d1473f132b216516fa22.jpg,640,480,free,296,333,383,428
GOPR6601_JPG.rf.4b17ca840f57d1473f132b216516fa22.jpg,640,480,free,197,372,301,459
GOPR6601_JPG.rf.4b17ca840f57d1473f132b216516fa22.jpg,640,480,occupied,359,58,381,79
GOPR6601_JPG.rf.4b17ca840f57d1473f132b216516fa22.jpg,640,480,occupied,385,63,405,85
GOPR6601_JPG.rf.4b17ca840f57d1473f132b216516fa22.jpg,640,480,occupied,311,66,339,84
GOPR6601_JPG.rf.4b17ca840f57d1473f132b216516fa22.jpg,640,480,occupied,292,70,313,89
GOPR6601_JPG.rf.4b17ca840f57d1473f132b216516fa22.jpg,640,480,occupied,409,68,433,92
GOPR6601_JPG.rf.4b17ca840f57d1473f132b216516fa22.jpg,640,480,occupied,269,72,291,93
GOPR6601_JPG.rf.4b17ca840f57d1473f132b216516fa22.jpg,640,480,occupied,247,77,270,100
GOPR6601_JPG.rf.4b17ca840f57d1473f132b216516fa22.jpg,640,480,occupied,347,77,374,102
GOPR6601_JPG.rf.4b17ca840f57d1473f132b216516fa22.jpg,640,480,occupied,221,77,252,105
GOPR6601_JPG.rf.4b17ca840f57d1473f132b216516fa22.jpg,640,480,occupied,332,83,352,108
GOPR6601_JPG.rf.4b17ca840f57d1473f132b216516fa22.jpg,640,480,occupied,308,86,335,111
GOPR6601_JPG.rf.4b17ca840f57d1473f132b216516fa22.jpg,640,480,occupied,197,91,229,113
GOPR6601_JPG.rf.4b17ca840f57d1473f132b216516fa22.jpg,640,480,occupied,283,92,316,116
GOPR6601_JPG.rf.4b17ca840f57d1473f132b216516fa22.jpg,640,480,occupied,171,100,202,121
GOPR6601_JPG.rf.4b17ca840f57d1473f132b216516fa22.jpg,640,480,occupied,256,98,288,122
GOPR6601_JPG.rf.4b17ca840f57d1473f132b216516fa22.jpg,640,480,occupied,98,108,138,124
GOPR6601_JPG.rf.4b17ca840f57d1473f132b216516fa22.jpg,640,480,occupied,228,108,261,136
GOPR6601_JPG.rf.4b17ca840f57d1473f132b216516fa22.jpg,640,480,occupied,427,111,471,144
GOPR6601_JPG.rf.4b17ca840f57d1473f132b216516fa22.jpg,640,480,occupied,464,109,493,145
GOPR6601_JPG.rf.4b17ca840f57d1473f132b216516fa22.jpg,640,480,occupied,120,118,146,136
GOPR6601_JPG.rf.4b17ca840f57d1473f132b216516fa22.jpg,640,480,occupied,194,115,228,145
GOPR6601_JPG.rf.4b17ca840f57d1473f132b216516fa22.jpg,640,480,occupied,417,119,456,154
GOPR6601_JPG.rf.4b17ca840f57d1473f132b216516fa22.jpg,640,480,occupied,87,129,114,154
GOPR6601_JPG.rf.4b17ca840f57d1473f132b216516fa22.jpg,640,480,occupied,164,123,194,161
GOPR6601_JPG.rf.4b17ca840f57d1473f132b216516fa22.jpg,640,480,occupied,393,126,442,167
GOPR6601_JPG.rf.4b17ca840f57d1473f132b216516fa22.jpg,640,480,occupied,499,142,539,167
GOPR6601_JPG.rf.4b17ca840f57d1473f132b216516fa22.jpg,640,480,occupied,120,134,159,179
GOPR6601_JPG.rf.4b17ca840f57d1473f132b216516fa22.jpg,640,480,occupied,360,135,428,182
parking3_mp4-175_jpg.rf.4ede21df3ee678f1cb571daad16643c8.jpg,640,512,free,507,107,588,188
parking3_mp4-175_jpg.rf.4ede21df3ee678f1cb571daad16643c8.jpg,640,512,occupied,0,155,78,366
parking3_mp4-175_jpg.rf.4ede21df3ee678f1cb571daad16643c8.jpg,640,512,free,163,279,303,452
parking3_mp4-175_jpg.rf.4ede21df3ee678f1cb571daad16643c8.jpg,640,512,free,379,284,529,471
parking3_mp4-175_jpg.rf.4ede21df3ee678f1cb571daad16643c8.jpg,640,512,occupied,181,26,272,114
parking3_mp4-175_jpg.rf.4ede21df3ee678f1cb571daad16643c8.jpg,640,512,occupied,77,36,162,111
parking3_mp4-175_jpg.rf.4ede21df3ee678f1cb571daad16643c8.jpg,640,512,occupied,4,39,69,128
parking3_mp4-175_jpg.rf.4ede21df3ee678f1cb571daad16643c8.jpg,640,512,occupied,361,36,457,151
GOPR6793_JPG.rf.494830021d4cb848f100cf88825d9209.jpg,640,480,occupied,439,134,481,188
GOPR6793_JPG.rf.494830021d4cb848f100cf88825d9209.jpg,640,480,occupied,173,143,239,182
GOPR6793_JPG.rf.494830021d4cb848f100cf88825d9209.jpg,640,480,free,60,157,114,194
GOPR6793_JPG.rf.494830021d4cb848f100cf88825d9209.jpg,640,480,occupied,482,150,515,201
GOPR6793_JPG.rf.494830021d4cb848f100cf88825d9209.jpg,640,480,occupied,62,158,136,216
GOPR6793_JPG.rf.494830021d4cb848f100cf88825d9209.jpg,640,480,occupied,517,164,552,217
GOPR6793_JPG.rf.494830021d4cb848f100cf88825d9209.jpg,640,480,occupied,215,162,282,223
GOPR6793_JPG.rf.494830021d4cb848f100cf88825d9209.jpg,640,480,free,79,193,145,211
GOPR6793_JPG.rf.494830021d4cb848f100cf88825d9209.jpg,640,480,occupied,554,184,589,232
GOPR6793_JPG.rf.494830021d4cb848f100cf88825d9209.jpg,640,480,occupied,228,187,321,254
GOPR6793_JPG.rf.494830021d4cb848f100cf88825d9209.jpg,640,480,occupied,587,200,628,251
GOPR6793_JPG.rf.494830021d4cb848f100cf88825d9209.jpg,640,480,occupied,82,201,180,266
GOPR6793_JPG.rf.494830021d4cb848f100cf88825d9209.jpg,640,480,occupied,277,194,359,286
GOPR6793_JPG.rf.494830021d4cb848f100cf88825d9209.jpg,640,480,free,114,233,195,299
GOPR6793_JPG.rf.494830021d4cb848f100cf88825d9209.jpg,640,480,occupied,307,226,420,315
GOPR6793_JPG.rf.494830021d4cb848f100cf88825d9209.jpg,640,480,occupied,393,253,477,357
GOPR6793_JPG.rf.494830021d4cb848f100cf88825d9209.jpg,640,480,free,131,275,225,350
GOPR6793_JPG.rf.494830021d4cb848f100cf88825d9209.jpg,640,480,free,152,297,252,372
GOPR6793_JPG.rf.494830021d4cb848f100cf88825d9209.jpg,640,480,occupied,461,283,535,399
GOPR6793_JPG.rf.494830021d4cb848f100cf88825d9209.jpg,640,480,occupied,527,321,599,444
GOPR6793_JPG.rf.494830021d4cb848f100cf88825d9209.jpg,640,480,occupied,174,312,334,457
GOPR6793_JPG.rf.494830021d4cb848f100cf88825d9209.jpg,640,480,free,569,373,639,454
GOPR6793_JPG.rf.494830021d4cb848f100cf88825d9209.jpg,640,480,free,275,359,392,479
GOPR6793_JPG.rf.494830021d4cb848f100cf88825d9209.jpg,640,480,occupied,392,407,476,479
GOPR6793_JPG.rf.494830021d4cb848f100cf88825d9209.jpg,640,480,occupied,245,84,267,112
GOPR6793_JPG.rf.494830021d4cb848f100cf88825d9209.jpg,640,480,occupied,278,93,314,122
GOPR6793_JPG.rf.494830021d4cb848f100cf88825d9209.jpg,640,480,occupied,377,97,413,119
GOPR6793_JPG.rf.494830021d4cb848f100cf88825d9209.jpg,640,480,occupied,417,103,444,124
GOPR6793_JPG.rf.494830021d4cb848f100cf88825d9209.jpg,640,480,occupied,310,95,360,135
GOPR6793_JPG.rf.494830021d4cb848f100cf88825d9209.jpg,640,480,occupied,147,118,187,144
GOPR6793_JPG.rf.494830021d4cb848f100cf88825d9209.jpg,640,480,occupied,372,112,413,155
GOPR6793_JPG.rf.494830021d4cb848f100cf88825d9209.jpg,640,480,occupied,410,117,447,166
GOPR6793_JPG.rf.494830021d4cb848f100cf88825d9209.jpg,640,480,occupied,149,132,210,166
GOPR6586_JPG.rf.42d9730abff861e83d0b77f01cf07537.jpg,640,480,occupied,136,157,219,191
GOPR6586_JPG.rf.42d9730abff861e83d0b77f01cf07537.jpg,640,480,occupied,365,153,441,200
GOPR6586_JPG.rf.42d9730abff861e83d0b77f01cf07537.jpg,640,480,free,391,177,449,213
GOPR6586_JPG.rf.42d9730abff861e83d0b77f01cf07537.jpg,640,480,occupied,410,185,518,278
GOPR6586_JPG.rf.42d9730abff861e83d0b77f01cf07537.jpg,640,480,occupied,142,202,256,267
GOPR6586_JPG.rf.42d9730abff861e83d0b77f01cf07537.jpg,640,480,occupied,468,247,546,323
GOPR6586_JPG.rf.42d9730abff861e83d0b77f01cf07537.jpg,640,480,occupied,130,262,279,331
GOPR6586_JPG.rf.42d9730abff861e83d0b77f01cf07537.jpg,640,480,occupied,529,286,596,370
GOPR6586_JPG.rf.42d9730abff861e83d0b77f01cf07537.jpg,640,480,occupied,150,320,304,396
GOPR6586_JPG.rf.42d9730abff861e83d0b77f01cf07537.jpg,640,480,occupied,579,326,639,420
GOPR6586_JPG.rf.42d9730abff861e83d0b77f01cf07537.jpg,640,480,free,182,395,362,480
GOPR6586_JPG.rf.42d9730abff861e83d0b77f01cf07537.jpg,640,480,occupied,289,108,349,138
GOPR6586_JPG.rf.42d9730abff861e83d0b77f01cf07537.jpg,640,480,occupied,136,134,216,159
GOPR6586_JPG.rf.42d9730abff861e83d0b77f01cf07537.jpg,640,480,occupied,328,136,371,173
parking_lot_2_mp4-27_jpg.rf.3d960fb6cf94a4d3404b08460f3a16cb.jpg,640,480,occupied,202,175,260,206
parking_lot_2_mp4-27_jpg.rf.3d960fb6cf94a4d3404b08460f3a16cb.jpg,640,480,free,103,216,147,257
parking_lot_2_mp4-27_jpg.rf.3d960fb6cf94a4d3404b08460f3a16cb.jpg,640,480,occupied,400,210,482,262
parking_lot_2_mp4-27_jpg.rf.3d960fb6cf94a4d3404b08460f3a16cb.jpg,640,480,occupied,205,204,307,273
parking_lot_2_mp4-27_jpg.rf.3d960fb6cf94a4d3404b08460f3a16cb.jpg,640,480,free,33,224,84,267
parking_lot_2_mp4-27_jpg.rf.3d960fb6cf94a4d3404b08460f3a16cb.jpg,640,480,free,362,261,420,307
parking_lot_2_mp4-27_jpg.rf.3d960fb6cf94a4d3404b08460f3a16cb.jpg,640,480,free,322,295,377,351
parking_lot_2_mp4-27_jpg.rf.3d960fb6cf94a4d3404b08460f3a16cb.jpg,640,480,occupied,252,297,335,389
parking_lot_2_mp4-27_jpg.rf.3d960fb6cf94a4d3404b08460f3a16cb.jpg,640,480,occupied,120,298,241,422
parking_lot_2_mp4-27_jpg.rf.3d960fb6cf94a4d3404b08460f3a16cb.jpg,640,480,free,19,356,116,478
GOPR6595_JPG.rf.368e5de16e3b0415df33caa4cc0c8126.jpg,640,480,occupied,122,126,201,200
GOPR6595_JPG.rf.368e5de16e3b0415df33caa4cc0c8126.jpg,640,480,occupied,234,121,317,229
